age,overall_rating,potential,wage,international_reputation(1-5),skill_moves(1-5),release_clause_euro,club_rating,contract_end_year,national_rating,crossing,finishing,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,reactions,shot_power,stamina,long_shots,positioning,vision,penalties,composure,traits,body_type_Normal,body_type_Stocky,preferred_foot_Right
28,70,70,0.010638297872340425,1,4,0.010539236247555048,69,19,0.0,69,72,66,65,71,64,66,62,69,62,72,73,71,70,67,68,69,1,1,0,0
30,67,67,0.0017730496453900709,1,2,0.0029803035052784485,65,20,0.0,69,40,65,36,57,56,57,61,64,63,72,82,55,53,53,50,67,2,1,0,0
24,64,70,0.0017730496453900709,1,2,0.003536626826263759,68,21,0.0,38,52,64,31,53,40,34,62,60,61,55,70,46,57,55,37,59,0,0,1,1
28,74,76,0.03723404255319149,1,2,0.043212193194311375,75,21,0.0,30,32,58,40,50,46,34,62,58,68,62,55,36,28,44,46,69,1,1,0,0
22,56,62,0.0,1,2,0.0006976117834577702,65,20,0.0,22,18,39,31,27,24,28,24,32,48,35,53,23,27,31,32,49,0,0,1,1
24,63,67,0.005319148936170213,1,3,0.003558703148525081,67,22,0.0,54,45,64,48,64,55,40,60,66,57,55,52,38,57,65,45,63,0,0,0,1
27,69,70,0.024822695035460994,1,3,0.0047993924596113685,69,19,0.0,62,65,67,70,72,71,72,61,72,70,71,77,64,67,60,64,71,1,0,0,1
29,70,70,0.0035460992907801418,1,2,0.0047993924596113685,69,19,0.0,54,68,62,59,63,53,40,37,62,65,68,65,63,76,64,67,62,1,1,0,1
26,71,74,0.0,1,3,0.029966399837518268,72,22,0.0,30,71,61,65,69,52,34,55,69,61,70,62,61,70,56,65,65,2,1,0,0
28,69,69,0.005319148936170213,1,3,0.01009770980232861,71,20,0.0,66,60,74,66,73,68,70,70,72,73,76,69,75,66,70,73,63,2,1,0,0
19,65,77,0.0035460992907801418,1,4,0.006565498240517116,78,19,0.0,64,55,66,48,71,56,57,55,67,63,67,72,52,55,68,68,60,1,0,0,1
23,71,78,0.012411347517730497,1,3,0.03261555850887689,81,21,0.0,36,72,63,67,65,52,38,46,68,70,74,51,64,70,53,64,59,1,0,0,0
24,77,83,0.04609929078014184,1,4,0.10061063107374817,75,23,82.0,76,68,78,57,83,80,68,72,81,72,78,70,79,75,75,70,76,5,1,0,1
34,80,80,0.044326241134751775,2,1,0.0555749336606516,77,20,0.0,11,11,31,13,13,16,12,35,24,74,21,30,16,10,68,11,60,3,1,0,1
23,64,71,0.005319148936170213,1,2,0.006565498240517116,71,21,0.0,65,39,68,31,59,54,59,68,58,68,46,62,41,61,65,62,51,1,0,0,1
21,66,77,0.010638297872340425,1,3,0.008331604021422863,73,22,0.0,59,63,67,69,68,48,49,63,69,67,68,68,59,63,62,49,64,0,1,0,1
34,68,68,0.012411347517730497,1,1,0.0037176526688065983,72,19,71.0,11,9,13,15,10,11,13,22,15,60,20,33,13,16,40,14,34,0,1,0,1
21,54,68,0.0035460992907801418,1,2,0.0011347229642319427,68,20,0.0,54,55,47,47,60,48,40,42,60,46,63,51,43,47,46,51,48,0,0,0,0
23,72,79,0.0,1,3,0.04630287831089643,72,22,0.0,68,70,67,56,73,50,34,54,69,70,71,91,63,71,67,65,68,0,0,0,1
34,67,67,0.0035460992907801418,1,2,0.0036514237020226327,69,23,0.0,34,72,53,61,57,41,31,38,58,66,81,34,53,71,47,58,65,1,0,0,1
25,69,73,0.005319148936170213,1,3,0.009656183357102173,69,22,0.0,52,70,63,69,67,61,42,49,70,65,73,71,65,70,58,74,63,1,1,0,1
34,77,77,0.07092198581560284,2,3,0.0255511353852539,80,23,0.0,75,58,76,64,74,72,66,74,77,75,77,77,75,66,56,55,75,1,1,0,1
23,58,65,0.0,1,2,0.001174460344302322,66,23,0.0,59,52,54,44,57,43,33,53,53,55,47,60,48,49,54,45,60,0,1,0,0
24,59,67,0.0,1,2,0.00122302825327723,64,20,0.0,41,24,60,25,21,28,29,61,42,56,42,60,24,20,39,34,40,0,1,0,1
24,58,64,0.0017730496453900709,1,2,0.001810258425428391,63,20,0.0,28,57,52,57,53,44,34,53,52,57,58,66,52,55,44,59,45,0,1,0,1
23,63,71,0.0017730496453900709,1,3,0.0037088221399020696,68,20,0.0,56,62,64,47,57,32,45,57,60,59,63,66,45,59,57,61,45,1,1,0,1
20,68,82,0.0070921985815602835,1,3,0.02113587093298953,73,20,0.0,67,64,68,50,72,56,45,65,68,55,66,68,53,62,62,61,65,0,0,0,1
20,67,82,0.014184397163120567,1,3,0.016720606480725164,70,21,0.0,66,35,64,34,68,58,52,38,66,59,46,66,38,58,51,43,60,0,1,0,0
25,61,66,0.005319148936170213,1,2,0.0021502337882527475,67,24,0.0,51,43,64,32,62,42,36,58,65,57,52,68,37,46,57,44,55,0,0,0,0
17,56,74,0.0,1,2,0.0015144357071266783,66,21,0.0,31,59,45,44,55,33,31,34,57,57,47,54,42,53,45,57,43,0,1,0,1
29,67,68,0.0017730496453900709,1,2,0.004039966973821897,67,20,0.0,29,27,47,31,35,22,30,49,47,63,35,51,25,23,42,35,51,0,1,0,1
19,62,75,0.0,1,2,0.0047993924596113685,72,22,0.0,58,36,55,38,61,45,40,40,57,60,38,66,40,56,51,42,61,0,1,0,1
27,69,72,0.0017730496453900709,1,1,0.0061239717952906786,72,23,0.0,17,12,24,12,15,17,15,24,22,63,22,33,12,17,31,23,23,0,1,0,1
29,64,64,0.0,1,2,0.0024283954487454027,63,20,0.0,64,60,61,52,62,60,68,55,59,64,73,76,63,62,61,58,58,1,1,0,1
27,75,75,0.03723404255319149,1,4,0.05866561877723666,72,21,0.0,73,71,75,51,77,56,55,76,77,66,66,61,70,72,77,72,71,2,0,1,0
24,79,85,0.024822695035460994,1,4,0.16993028297429874,81,21,0.0,78,67,77,63,84,74,72,74,83,80,67,68,68,76,79,72,80,5,1,0,1
27,74,75,0.028368794326241134,2,3,0.038355402296820565,72,22,0.0,73,59,72,39,73,62,46,71,75,71,59,75,41,73,69,49,72,1,0,0,1
19,83,92,0.01950354609929078,2,2,0.22247192995624473,78,21,81.0,57,53,75,40,65,48,55,72,73,80,79,74,64,44,63,40,78,1,1,0,1
29,64,64,0.0,1,3,0.0024283954487454027,66,21,0.0,62,58,69,62,65,52,56,64,66,58,53,60,65,57,60,52,52,0,1,0,1
25,65,70,0.0017730496453900709,1,2,0.0047993924596113685,65,19,0.0,65,32,62,27,61,34,34,57,63,53,32,75,34,60,58,41,62,0,0,0,1
22,79,85,0.0549645390070922,1,3,0.12180390044461713,76,21,84.0,66,37,78,57,66,58,51,79,76,77,60,77,48,54,66,51,77,0,0,0,1
20,60,70,0.0,1,2,0.0019206400367350002,69,21,0.0,55,28,57,26,53,36,35,45,48,53,38,74,33,49,40,39,55,0,1,0,1
21,70,78,0.008865248226950355,1,3,0.01583755359027229,78,22,0.0,66,53,67,49,65,68,36,66,67,69,73,87,49,67,63,45,72,0,1,0,1
22,59,68,0.0035460992907801418,1,2,0.0016910462852172531,67,20,0.0,58,66,55,56,70,54,39,49,68,44,73,41,49,48,50,59,49,0,0,0,1
25,62,65,0.0035460992907801418,1,4,0.002962642447469391,63,19,0.0,50,61,64,46,65,53,44,60,69,48,55,53,52,66,53,40,58,1,1,0,0
24,70,76,0.012411347517730497,1,3,0.01848671226163091,72,19,0.0,35,70,60,66,69,41,33,51,66,67,73,75,61,69,39,55,72,1,1,0,1
30,84,84,0.2641843971631206,3,5,0.2149659803873953,85,20,79.0,80,67,80,70,90,78,69,69,85,80,84,78,80,78,76,65,80,6,0,0,1
24,69,74,0.01950354609929078,1,3,0.012305342028460795,70,20,0.0,67,59,71,63,68,59,59,66,71,58,67,64,65,68,72,49,62,1,0,0,0
33,65,65,0.0035460992907801418,1,3,0.0030332866787056213,62,21,0.0,70,58,64,44,68,71,75,65,67,65,61,69,55,61,65,64,66,3,1,0,1
32,70,70,0.005319148936170213,1,2,0.008331604021422863,69,19,0.0,30,21,66,19,32,25,26,52,48,63,52,61,27,17,21,32,69,0,0,1,1
33,72,72,0.012411347517730497,2,3,0.017603659371178037,71,19,0.0,68,71,66,68,68,67,48,55,66,72,72,61,62,72,65,72,78,2,0,0,1
27,63,64,0.0,1,2,0.002993549298635242,67,20,0.0,61,49,64,39,58,41,40,60,63,70,63,73,59,59,57,45,61,0,0,0,0
19,64,73,0.0,1,3,0.004357866014384932,70,21,0.0,62,51,60,35,63,60,31,51,66,60,61,79,50,62,54,50,59,0,0,0,1
32,66,66,0.005319148936170213,1,3,0.0036955763465452763,72,20,0.0,52,45,64,32,63,40,48,60,65,64,51,70,41,51,49,51,60,0,1,0,0
20,64,74,0.0017730496453900709,1,2,0.004357866014384932,69,20,0.0,60,48,60,40,65,57,40,58,62,58,56,82,51,51,37,46,46,0,0,0,1
25,61,64,0.0,1,2,0.002560853382313334,67,20,0.0,63,55,62,57,57,63,40,64,60,54,60,86,58,51,60,58,53,0,1,0,1
30,67,67,0.0070921985815602835,1,2,0.0047993924596113685,69,19,0.0,63,42,62,57,62,38,70,61,66,68,76,54,64,47,62,57,67,1,0,1,1
26,71,74,0.028368794326241134,1,2,0.0047993924596113685,68,19,0.0,67,27,65,23,59,27,26,57,66,66,57,82,48,56,58,39,63,1,0,0,0
23,63,69,0.0,1,2,0.0030377019431578854,64,20,0.0,54,17,58,27,47,23,52,50,52,54,46,58,24,23,33,45,49,0,0,0,0
33,67,67,0.008865248226950355,1,3,0.003916339569158495,69,19,0.0,61,69,69,68,67,70,64,67,68,62,74,65,70,61,63,55,64,2,0,0,1
25,63,68,0.0017730496453900709,1,2,0.0028699218939718394,67,22,0.0,46,60,55,54,60,53,43,45,63,57,67,57,55,64,60,57,60,0,1,0,1
21,61,71,0.0,1,1,0.0033158636036505406,60,19,0.0,13,9,14,7,8,12,13,18,13,54,17,33,10,9,42,12,41,0,1,0,1
28,64,65,0.005319148936170213,1,1,0.0026314976135495636,68,20,0.0,12,11,23,7,16,12,13,16,18,58,19,28,12,11,39,27,21,0,1,0,1
32,70,70,0.014184397163120567,2,3,0.0074485511309699895,68,20,0.0,71,53,69,54,69,70,66,65,67,61,68,82,60,62,63,66,66,0,0,0,1
19,72,85,0.05673758865248227,1,4,0.0047993924596113685,78,19,0.0,62,71,59,49,81,66,67,50,76,64,67,55,52,64,58,54,60,0,0,0,1
21,62,72,0.0035460992907801418,1,3,0.0030906851165850577,71,22,67.0,49,61,66,44,65,45,42,63,67,61,67,60,63,65,58,41,58,0,0,0,1
24,60,67,0.0017730496453900709,1,2,0.0016910462852172531,65,19,0.0,49,17,49,23,68,51,39,38,66,64,40,68,27,54,35,36,47,0,1,0,1
22,58,71,0.0035460992907801418,1,2,0.0047993924596113685,67,19,0.0,25,25,53,22,38,26,24,47,27,45,34,54,18,26,26,32,40,0,1,0,0
25,59,64,0.0017730496453900709,1,2,0.001951546887900851,69,20,0.0,42,42,60,33,57,36,41,57,58,60,59,72,49,59,57,40,54,0,0,0,0
33,64,64,0.0,1,1,0.0013157488067747818,65,20,0.0,10,13,29,12,11,15,11,33,21,66,22,30,11,11,58,25,58,1,1,0,1
24,67,70,0.0070921985815602835,1,2,0.005682445350064242,69,21,0.0,51,32,58,46,53,52,40,66,59,65,68,67,58,36,37,42,62,0,1,0,1
33,72,72,0.01773049645390071,1,3,0.020252818042536657,71,20,0.0,71,63,74,45,74,69,67,67,71,68,61,59,65,67,74,52,71,2,1,0,1
23,69,75,0.0035460992907801418,1,4,0.009214656911875736,69,23,0.0,66,35,65,36,71,67,41,61,67,66,73,84,65,64,66,44,65,1,1,0,1
23,77,82,0.024822695035460994,1,3,0.07809278236719988,76,20,81.0,73,73,75,68,79,74,73,70,83,74,81,67,76,75,77,70,76,3,1,0,0
26,65,68,0.0035460992907801418,1,2,0.0047993924596113685,67,21,0.0,30,65,57,53,68,56,30,42,62,64,73,64,54,66,60,66,47,0,1,0,1
20,55,69,0.0,1,2,0.0013510709223928967,65,20,0.0,37,26,47,30,31,31,23,38,39,52,42,60,31,45,44,38,46,0,0,0,1
34,69,69,0.005319148936170213,1,3,0.00366908475983169,65,19,0.0,59,59,73,67,71,76,75,67,73,66,71,67,70,69,70,68,68,5,1,0,1
25,65,68,0.0070921985815602835,1,2,0.0047993924596113685,75,19,0.0,24,21,51,29,27,35,38,48,56,56,41,53,25,39,27,54,58,0,0,1,1
25,65,68,0.0017730496453900709,1,2,0.003814788486756414,66,20,0.0,39,39,64,49,61,62,46,64,60,64,67,88,57,58,58,41,64,0,1,0,1
19,58,71,0.0,1,2,0.001845580541046506,65,21,0.0,38,47,61,45,56,37,37,54,61,61,48,64,44,59,59,41,56,0,1,0,1
34,69,69,0.005319148936170213,1,2,0.0026624044647154143,66,19,0.0,56,46,63,39,55,57,48,59,59,67,63,55,50,44,57,49,63,2,1,0,1
23,62,69,0.0017730496453900709,1,2,0.0047993924596113685,65,19,0.0,57,42,59,42,57,51,44,57,61,61,56,67,44,41,49,46,54,0,1,0,1
27,83,84,0.10283687943262411,2,4,0.2388084084296229,78,22,0.0,76,86,79,85,87,79,74,53,86,83,83,77,85,84,72,91,82,5,1,0,1
25,56,61,0.0017730496453900709,1,2,0.0009095444771664599,62,19,0.0,50,57,48,39,56,40,33,32,52,54,55,61,47,51,44,64,49,0,1,0,1
19,60,80,0.0017730496453900709,1,2,0.0047993924596113685,71,20,0.0,30,29,41,37,29,35,28,30,35,49,41,49,27,33,38,48,46,1,0,0,1
31,66,66,0.010638297872340425,1,2,0.0041371027917717134,72,19,0.0,58,32,62,29,64,51,46,54,62,56,65,64,58,57,48,49,52,0,1,0,0
28,69,71,0.01950354609929078,1,2,0.0087731304666493,70,22,0.0,23,21,51,23,33,24,29,56,64,68,33,62,20,25,32,34,52,2,1,0,1
24,72,78,0.02304964539007092,1,3,0.040563034522952755,73,21,71.0,64,53,75,59,72,69,57,71,74,72,59,75,59,60,68,58,71,1,0,0,1
29,79,79,0.0549645390070922,1,3,0.12047932110893782,77,21,0.0,56,78,72,81,75,42,46,49,80,77,82,71,75,82,65,70,80,1,1,0,1
26,62,63,0.0035460992907801418,1,2,0.0027639555471174948,65,19,0.0,60,57,61,52,60,57,35,58,61,55,53,80,58,56,52,49,54,0,1,0,1
23,69,76,0.0070921985815602835,1,3,0.011422289138007921,70,22,0.0,67,55,74,59,67,53,70,68,70,66,65,77,59,63,65,64,68,1,1,0,0
22,60,66,0.0,1,2,0.0016910462852172531,64,20,0.0,47,23,58,33,41,30,27,54,48,58,43,57,35,34,47,32,56,0,1,0,1
19,60,73,0.0,1,1,0.0034218299505048857,73,19,0.0,10,8,27,5,8,10,13,25,19,51,17,29,5,10,22,18,51,0,1,0,1
22,69,77,0.0035460992907801418,1,3,0.013188394918913668,66,19,0.0,71,48,67,43,70,51,55,63,67,57,70,86,55,60,70,46,64,0,0,1,1
30,65,65,0.0,1,1,0.0023445054241523797,64,21,0.0,14,11,19,12,15,12,14,15,22,61,42,32,13,14,36,22,39,1,1,0,1
19,58,73,0.0,1,2,0.0022606153995593566,64,21,0.0,39,57,45,45,52,34,34,38,55,61,54,58,44,59,50,50,62,0,1,0,1
30,66,66,0.0017730496453900709,2,1,0.0032275583146052535,67,21,0.0,12,14,27,14,11,9,19,39,13,65,39,34,14,12,42,35,54,1,1,0,1
31,67,67,0.005319148936170213,1,3,0.005682445350064242,65,19,0.0,63,60,61,39,67,42,56,56,64,55,56,68,59,61,60,57,54,1,1,0,1
30,66,66,0.0017730496453900709,1,2,0.002984718769730713,65,21,0.0,59,30,64,42,55,48,41,57,63,64,55,75,37,52,53,43,70,0,1,0,1
24,67,74,0.005319148936170213,1,3,0.009214656911875736,66,20,0.0,73,64,71,56,66,77,75,69,71,56,74,71,74,62,65,60,69,3,1,0,0
25,72,76,0.03368794326241135,1,3,0.0339401378445562,73,22,0.0,61,73,63,73,64,72,67,42,71,74,74,66,66,74,53,49,65,2,0,0,1
25,59,63,0.0,1,2,0.0011126466419706209,62,20,0.0,44,54,65,57,51,59,40,60,64,59,60,58,34,57,54,50,60,0,1,0,1
25,65,68,0.008865248226950355,1,2,0.005240918904837805,68,20,0.0,58,62,61,36,67,63,48,58,65,58,66,65,58,62,53,56,45,0,0,0,1
18,61,76,0.0035460992907801418,1,2,0.005682445350064242,74,20,0.0,38,62,53,43,50,45,34,41,63,56,58,51,58,61,51,55,50,0,1,0,1
26,73,75,0.01773049645390071,2,3,0.029083346947065394,67,19,0.0,53,73,64,66,73,67,63,57,70,70,73,76,66,71,55,66,58,2,0,0,1
19,60,79,0.0,1,2,0.0036249321153090466,73,21,0.0,42,29,65,32,54,41,38,55,63,56,40,55,32,29,42,30,45,0,1,0,1
30,63,63,0.0017730496453900709,1,2,0.002649158671358621,64,20,0.0,49,45,63,48,53,31,49,56,62,67,65,90,54,58,58,58,57,1,1,0,1
27,77,78,0.02304964539007092,1,3,0.0047993924596113685,77,20,0.0,49,80,67,70,73,48,42,53,76,75,75,72,68,80,66,70,79,4,0,0,1
32,68,68,0.0035460992907801418,1,2,0.0029229050673990117,67,19,0.0,70,45,59,39,62,71,69,65,65,59,71,83,67,64,54,59,70,2,0,0,0
31,64,64,0.0017730496453900709,1,2,0.001880902656664621,65,19,0.0,55,48,67,51,61,59,58,61,68,66,60,77,66,61,59,58,73,3,1,0,1
34,72,72,0.005319148936170213,1,2,0.006565498240517116,67,19,0.0,43,29,50,42,44,40,28,52,58,69,59,77,48,26,39,61,71,0,0,0,1
30,75,75,0.03546099290780142,1,3,0.03084945272797114,76,21,0.0,64,55,70,60,71,64,50,67,74,72,71,87,65,72,69,57,70,0,1,0,0
18,61,74,0.0,1,2,0.004357866014384932,80,21,0.0,58,27,60,29,34,29,32,36,59,56,42,60,21,24,37,48,43,0,1,0,1
34,72,72,0.014184397163120567,1,3,0.011863815583234358,71,19,0.0,40,77,58,65,71,52,44,42,68,74,69,70,57,73,48,75,62,0,1,0,1
27,76,77,0.08156028368794327,2,3,0.05866561877723666,82,22,0.0,78,66,76,56,78,58,47,69,75,70,66,77,56,66,66,55,67,0,1,0,1
32,70,70,0.0070921985815602835,1,3,0.007890077576196426,67,19,0.0,59,67,62,66,66,65,53,60,65,76,66,75,66,79,65,67,66,1,0,0,1
18,57,74,0.0,1,2,0.002053097970302931,68,21,0.0,61,39,60,39,55,53,40,52,49,60,67,58,43,55,54,51,40,0,0,0,1
22,71,79,0.005319148936170213,1,3,0.0047993924596113685,71,19,0.0,33,69,59,40,72,38,32,19,70,62,75,68,63,69,57,66,62,2,0,1,1
24,74,78,0.040780141843971635,1,3,0.05866561877723666,76,22,0.0,80,69,72,65,76,76,75,64,77,67,69,66,71,65,74,57,63,1,0,0,1
27,77,78,0.10106382978723404,1,3,0.07411904436016195,76,23,74.0,75,57,74,46,74,62,45,69,75,73,74,90,62,73,66,48,67,2,1,0,1
24,72,76,0.0549645390070922,1,3,0.03526471718023551,69,19,0.0,59,71,67,59,71,64,55,66,73,71,70,70,71,72,72,68,69,4,0,0,1
30,76,76,0.03900709219858156,1,4,0.05469188077019873,67,20,0.0,76,71,67,65,78,73,71,62,77,74,75,74,67,73,74,71,74,2,1,0,1
25,68,71,0.005319148936170213,1,3,0.008331604021422863,69,20,0.0,71,59,64,53,73,62,61,64,68,64,63,52,68,62,66,60,66,0,1,0,0
28,67,67,0.005319148936170213,1,2,0.00366908475983169,68,21,0.0,44,15,53,28,39,35,25,59,54,47,43,61,31,34,46,42,65,2,1,0,1
33,67,67,0.0017730496453900709,1,1,0.0034218299505048857,67,21,0.0,14,13,40,19,12,18,12,45,40,51,36,33,18,11,67,26,65,3,1,0,1
25,72,77,0.015957446808510637,1,3,0.02820029405661252,70,19,0.0,63,49,68,71,68,68,68,70,72,74,76,86,78,68,68,57,67,2,1,0,1
27,63,64,0.0035460992907801418,1,3,0.0024283954487454027,64,22,0.0,58,44,68,47,63,36,58,65,67,69,65,81,52,57,62,38,66,2,1,0,1
28,71,72,0.008865248226950355,1,2,0.0047993924596113685,72,19,0.0,39,19,58,62,44,28,25,59,60,67,36,65,34,40,37,38,56,0,0,0,1
34,64,64,0.0,1,2,0.0010243413529253335,65,20,0.0,44,35,65,45,53,50,43,61,60,61,56,78,34,49,49,29,64,1,1,0,1
22,64,72,0.0017730496453900709,1,2,0.004004644858203782,70,22,0.0,33,36,55,32,34,29,24,48,41,54,38,63,19,41,40,39,61,0,0,0,1
19,56,68,0.0,1,1,0.0007108575768145633,67,19,0.0,14,7,18,7,12,10,10,19,14,54,17,22,7,7,29,15,37,0,1,0,1
26,68,72,0.012411347517730497,1,2,0.0087731304666493,72,20,0.0,48,33,55,43,63,38,39,31,57,64,32,74,36,44,53,48,53,0,1,0,0
21,71,78,0.01773049645390071,1,3,0.023785029604348154,76,21,0.0,51,55,72,43,72,53,67,69,71,66,72,69,71,65,74,64,60,1,0,0,1
21,59,69,0.0,1,2,0.00160715626062423,63,21,0.0,56,52,56,54,60,52,35,49,58,45,62,64,48,52,45,53,52,0,1,0,1
27,76,77,0.02127659574468085,2,3,0.08250804681946425,77,20,79.0,67,77,68,74,70,68,64,59,73,76,78,72,69,82,68,68,72,1,1,0,0
35,69,69,0.014184397163120567,1,1,0.0018190889543329197,77,19,0.0,11,8,24,14,11,15,16,31,21,73,21,36,12,7,43,25,58,2,1,0,1
23,61,68,0.0035460992907801418,1,2,0.002958227183017127,65,20,0.0,45,49,68,49,54,61,59,67,64,50,50,75,50,50,53,39,63,0,0,0,1
30,73,73,0.031914893617021274,1,2,0.023343503159121714,72,21,0.0,50,39,73,56,55,68,60,70,68,68,73,83,73,59,69,55,67,1,0,1,1
17,55,76,0.0,1,2,0.002000114796875759,68,20,0.0,55,53,51,48,60,53,41,44,55,45,63,38,42,53,47,58,46,0,0,0,1
19,63,80,0.0,1,2,0.006565498240517116,70,21,0.0,54,33,57,29,58,36,32,35,59,61,27,67,32,45,40,44,48,0,1,0,0
19,52,69,0.0,1,2,0.0007726712791462644,63,21,0.0,51,39,55,32,51,35,34,53,54,58,44,52,36,35,49,44,39,0,0,0,1
22,57,68,0.0017730496453900709,1,2,0.0012141977243727013,75,20,0.0,43,41,62,33,57,44,45,55,61,61,60,60,35,30,59,50,49,0,1,0,1
20,57,71,0.0,1,1,0.0016336478473378162,71,21,0.0,13,5,27,10,6,12,11,22,17,55,26,24,6,8,38,14,39,0,1,0,1
30,67,67,0.0070921985815602835,1,2,0.005682445350064242,66,21,0.0,65,49,58,42,60,55,39,59,59,66,57,77,43,67,61,37,59,1,1,0,0
20,64,76,0.0,1,3,0.005682445350064242,68,23,0.0,59,53,65,45,69,62,58,62,67,54,60,56,57,55,58,55,55,0,0,0,1
25,69,72,0.0,1,3,0.012746868473687232,76,19,0.0,64,60,66,51,72,49,70,60,69,60,64,67,53,66,70,58,60,2,0,0,1
26,62,66,0.0,1,3,0.001986869003518966,65,20,0.0,62,47,58,35,56,63,31,53,55,54,42,72,44,54,54,33,44,0,0,0,0
27,68,69,0.0035460992907801418,1,2,0.005682445350064242,69,21,0.0,36,29,69,26,58,28,22,63,50,67,44,66,29,25,27,39,57,0,1,0,1
21,53,61,0.005319148936170213,1,2,0.0047993924596113685,62,19,0.0,38,32,47,31,42,34,37,47,41,54,42,61,27,35,37,46,40,0,1,0,0
27,67,70,0.005319148936170213,1,2,0.005240918904837805,67,19,0.0,31,40,56,31,21,36,31,33,55,62,46,69,23,32,34,39,55,0,1,0,1
25,62,68,0.0017730496453900709,1,2,0.0035763642063341384,64,20,0.0,38,32,64,47,47,34,32,58,53,63,68,73,69,48,53,40,53,0,1,0,1
34,72,72,0.0070921985815602835,2,3,0.01009770980232861,71,19,0.0,57,70,70,71,72,68,69,68,70,72,76,53,70,75,71,75,76,2,1,0,1
28,75,75,0.02127659574468085,1,3,0.048510510537028616,76,21,0.0,80,49,70,46,69,78,68,67,73,74,72,82,67,57,44,64,68,0,1,0,0
33,67,67,0.0,1,1,0.002627082349097299,66,23,0.0,14,17,23,12,11,18,18,17,24,63,22,38,14,13,37,25,35,2,1,0,0
19,51,69,0.0,1,2,0.0007108575768145633,68,21,0.0,46,50,45,55,51,53,43,40,53,41,62,41,41,43,47,54,48,0,0,0,0
20,65,78,0.0,1,2,0.010539236247555048,67,20,0.0,45,46,67,45,65,36,39,63,67,63,56,75,51,63,61,45,47,0,0,0,1
32,79,79,0.0673758865248227,2,1,0.06308088322950103,72,23,0.0,24,14,30,12,12,25,25,24,20,74,24,43,13,12,52,23,60,0,1,0,1
27,64,65,0.0017730496453900709,1,2,0.0034703978594797934,70,21,0.0,45,32,58,40,56,38,48,51,59,61,58,53,54,46,50,53,71,0,0,0,1
33,64,64,0.0035460992907801418,1,2,0.0010331718818298622,67,19,0.0,63,46,63,62,57,46,43,59,65,63,58,34,46,57,60,57,55,1,0,1,1
27,64,66,0.0017730496453900709,1,2,0.00297147297637392,66,20,0.0,23,31,48,27,44,26,26,40,47,66,44,67,30,44,36,37,67,0,1,0,1
30,75,75,0.040780141843971635,1,3,0.033057084954103325,73,22,0.0,74,68,76,74,69,74,67,74,75,76,76,82,72,76,78,74,76,0,1,0,1
28,81,81,0.16134751773049646,3,3,0.11827168888280563,83,21,82.0,82,57,76,64,80,64,57,66,77,82,68,82,67,68,73,57,76,0,1,0,0
17,53,73,0.0,1,1,0.0010464176751866553,70,20,0.0,12,5,24,8,13,12,12,14,11,45,20,24,7,4,35,15,23,0,1,0,1
24,70,77,0.01950354609929078,1,3,0.01981129159731022,71,21,0.0,54,52,73,45,63,49,33,69,72,57,67,69,50,57,64,51,67,0,1,0,1
20,76,85,0.0425531914893617,1,4,0.0047993924596113685,74,19,0.0,67,69,73,66,82,67,44,65,79,70,69,72,70,72,73,65,73,1,0,0,1
26,83,86,0.06028368794326241,3,3,0.259118624910039,80,23,82.0,68,52,81,50,78,79,50,84,80,75,70,85,59,64,81,60,89,3,1,0,1
18,54,71,0.0,1,2,0.001306918277870253,65,21,0.0,48,44,69,42,58,50,48,56,57,50,58,40,46,45,50,47,57,0,0,0,1
23,76,81,0.030141843971631204,1,3,0.08162499392901137,77,23,0.0,59,49,79,43,69,66,46,78,79,70,64,68,55,60,68,50,63,1,1,0,1
26,66,67,0.0035460992907801418,1,4,0.0047993924596113685,66,19,0.0,61,67,62,61,65,58,43,47,69,57,76,78,61,61,55,60,55,2,1,0,0
30,78,78,0.044326241134751775,2,3,0.05866561877723666,75,22,0.0,79,71,81,74,67,75,79,77,72,78,79,92,74,79,77,81,76,2,1,0,1
25,67,71,0.0017730496453900709,1,2,0.006565498240517116,68,19,0.0,63,35,64,25,62,50,37,59,62,62,40,72,40,51,53,40,59,0,1,0,0
26,72,77,0.0,1,3,0.03349861139932976,76,21,0.0,63,58,75,55,64,59,54,70,70,74,78,80,74,63,57,44,64,0,1,0,1
23,68,77,0.0035460992907801418,1,2,0.010539236247555048,69,21,0.0,49,68,60,56,62,60,55,36,64,64,68,67,57,67,59,61,61,1,1,0,1
30,79,79,0.06028368794326241,2,3,0.09928605173806886,74,20,72.0,37,84,71,79,75,56,51,67,75,82,78,72,77,86,72,89,83,2,1,0,1
19,60,77,0.0017730496453900709,1,3,0.004119441733962656,70,21,0.0,53,46,58,45,68,41,43,47,61,54,57,48,43,55,58,47,42,0,0,0,1
31,63,63,0.0017730496453900709,1,1,0.0013996388313678048,72,20,0.0,11,13,38,11,18,19,20,32,28,59,38,37,12,12,48,16,52,1,1,0,1
25,69,73,0.012411347517730497,1,2,0.008331604021422863,70,22,0.0,57,18,58,24,54,36,28,55,56,70,40,54,19,25,46,33,67,0,0,0,1
28,69,70,0.012411347517730497,1,3,0.009214656911875736,71,19,0.0,52,34,74,31,70,37,39,65,72,57,65,62,36,37,51,56,63,0,1,0,1
